time,rho,temperature,power,Tran,Shim1,Shim2,Reg
19.850000000000147,71.75078832411823,20.000000000029093,0.0008483022075757171,540.0,468.0,336.0,744.0
19.900000000000148,71.75078831196781,20.00000000002995,0.0008719220771599896,540.0,468.0,336.0,744.0
19.95000000000015,71.75078829949793,20.00000000003083,0.0008961635509209447,540.0,468.0,336.0,744.0
20.00000000000015,71.75078828669984,20.000000000031736,0.0009210434848588643,540.0,468.0,336.0,744.0
20.05000000000015,71.75078827356468,20.000000000032667,0.0009465791623290216,540.0,468.0,336.0,744.0
20.10000000000015,71.75078826008337,20.000000000033623,0.0009727883072874725,540.0,468.0,336.0,744.0
20.15000000000015,71.75078824624646,20.000000000034607,0.0009996890976925693,540.0,468.0,336.0,744.0
20.200000000000152,71.75078823204443,20.000000000035616,0.0010273001790887363,540.0,468.0,336.0,744.0
20.250000000000153,71.7507882174674,20.000000000036653,0.001055640678397103,540.0,468.0,336.0,744.0
20.300000000000153,84.23090705827738,20.00000000003824,0.0016052971949446387,552.0,480.0,336.0,744.0
20.350000000000154,96.54875010788545,20.000000000041876,0.003653316065953032,564.0,492.0,336.0,744.0
20.400000000000155,102.97187982192114,20.000000000052808,0.01095193079411001,564.0,504.0,336.0,744.0
20.450000000000156,102.97187596868132,20.000000000078103,0.025321801491884257,564.0,504.0,336.0,744.0
20.500000000000156,102.97186838223378,20.000000000132584,0.05452080550970027,564.0,504.0,336.0,744.0
20.550000000000157,102.97185296687523,20.000000000247088,0.11456932071827226,564.0,504.0,336.0,744.0
20.600000000000158,102.97182126478828,20.000000000485574,0.23861142252053275,564.0,504.0,336.0,744.0
20.65000000000016,102.97175577785238,20.000000000980595,0.49526198763979207,564.0,504.0,336.0,744.0
20.70000000000016,102.97162028146234,20.000000002006697,1.0265936442196117,564.0,504.0,336.0,744.0
20.75000000000016,102.97133976969776,20.000000004132463,2.1267696763359227,564.0,504.0,336.0,744.0
20.80000000000016,102.97075894197543,20.000000008535125,4.404727893410293,564.0,504.0,336.0,744.0
20.85000000000016,102.96955631640773,20.00000001765124,9.120380976668901,564.0,504.0,336.0,744.0
20.900000000000162,102.9670667395623,20.0000000365202,18.877784472057545,564.0,504.0,336.0,744.0
20.950000000000163,102.96191545070978,20.000000075549305,39.047367668463224,564.0,504.0,336.0,744.0
21.000000000000163,102.95126729670962,20.00000015616612,80.65458838363227,564.0,504.0,336.0,744.0
21.050000000000164,102.92930198569312,20.000000322210795,166.12275730021796,564.0,504.0,336.0,744.0
21.100000000000165,102.88418344427669,20.000000662224892,340.1752016407065,564.0,504.0,336.0,744.0
21.150000000000166,97.75705079040047,20.000001072573987,410.6802088473148,564.0,504.0,324.0,744.0
21.200000000000166,97.71983740252202,20.000001598806918,526.7692192737342,564.0,504.0,324.0,744.0
21.250000000000167,97.65856796078705,20.000002295043437,697.0359217796721,564.0,504.0,324.0,744.0
21.300000000000168,97.56871301863627,20.000003227890442,933.99452749816,564.0,504.0,324.0,744.0
21.35000000000017,97.44367933451821,20.000004479695274,1253.4187766484647,564.0,504.0,324.0,744.0
21.40000000000017,97.27516239004309,20.00000615049783,1673.042403423162,564.0,504.0,324.0,744.0
21.45000000000017,97.05383718826236,20.000008357661088,2210.2385091043243,564.0,504.0,324.0,744.0
21.50000000000017,96.77058835609397,20.00001123205253,2878.5702713503756,564.0,504.0,324.0,744.0
21.55000000000017,96.41833398865853,20.00001491016642,3683.729918072222,564.0,504.0,324.0,744.0
21.600000000000172,95.99416667352604,20.000019522925427,4620.214091617639,564.0,504.0,324.0,744.0
21.650000000000173,95.50109690428881,20.00002518369025,5670.526286333406,564.0,504.0,324.0,744.0
21.700000000000173,94.9484546350093,20.00003197909041,6807.992001980456,564.0,504.0,324.0,744.0
21.750000000000174,94.35038328221843,20.000039965518148,8002.417283968027,564.0,504.0,324.0,744.0
21.800000000000175,93.72284252963458,20.00004917165322,9226.117829409579,564.0,504.0,324.0,744.0
21.850000000000176,93.08043026083297,20.00005960488186,10457.814464957908,564.0,504.0,324.0,744.0
21.900000000000176,92.43434093178017,20.00007125858918,11683.509764408156,564.0,504.0,324.0,744.0
21.950000000000177,91.79191818908708,20.000084118155,12895.1951156167,564.0,504.0,324.0,744.0
22.000000000000178,91.15734693946725,20.000098164936034,14088.840111562415,564.0,504.0,324.0,744.0
22.05000000000018,90.53271790966461,20.000113378530294,15262.67672808488,564.0,504.0,324.0,744.0
22.10000000000018,89.91893297569274,20.000129737937918,16416.09689077616,564.0,504.0,324.0,744.0
22.15000000000018,89.31628570856873,20.00014722213019,17549.061242888336,564.0,504.0,324.0,744.0
22.20000000000018,88.72477232251094,20.000165810332888,18661.81376020177,564.0,504.0,324.0,744.0
22.25000000000018,88.14424163974748,20.00018548217485,19754.74712957147,564.0,504.0,324.0,744.0
22.300000000000182,87.57446578270786,20.00020621776915,20828.33538730472,564.0,504.0,324.0,744.0
22.350000000000183,87.01517551182575,20.000227997756863,21883.096596355354,564.0,504.0,324.0,744.0
22.400000000000183,86.46607976973233,20.000250803328225,22919.57024023059,564.0,504.0,324.0,744.0
22.450000000000184,85.92687748490752,20.000274616229344,23938.30278316375,564.0,504.0,324.0,744.0
22.500000000000185,85.39726508048173,20.00029941875945,24939.838219337205,564.0,504.0,324.0,744.0
22.550000000000185,84.87694136109738,20.00032519376192,25924.71184993543,564.0,504.0,324.0,744.0
22.600000000000186,84.36561070565136,20.00035192461126,26893.446219465975,564.0,504.0,324.0,744.0
22.650000000000187,83.86298512884487,20.00037959519748,27846.548527574694,564.0,504.0,324.0,744.0
22.700000000000188,83.36878557162476,20.000408189908946,28784.509063482954,564.0,504.0,324.0,744.0
22.75000000000019,82.88274265884108,20.000437693614348,29707.80035544217,564.0,504.0,324.0,744.0
22.80000000000019,82.40459708584488,20.000468091644365,30616.876822122096,564.0,504.0,324.0,744.0
22.85000000000019,81.93409974591064,20.00049936977332,31512.174775996547,564.0,504.0,324.0,744.0
22.90000000000019,81.47101167708666,20.000531514201104,32394.11267192377,564.0,504.0,324.0,744.0
22.95000000000019,81.01510388435129,20.000564511535526,33263.09152411789,564.0,504.0,324.0,744.0
23.000000000000192,80.56615707716182,20.000598348775195,34119.49543589696,564.0,504.0,324.0,744.0
23.050000000000193,80.1239613513369,20.000633013293008,34963.692201771,564.0,504.0,324.0,744.0
23.100000000000193,79.68831583624107,20.000668492820314,35796.03395240245,564.0,504.0,324.0,744.0
23.150000000000194,79.25902832248353,20.000704775431725,36616.85782100261,564.0,504.0,324.0,744.0
23.200000000000195,78.8359148811387,20.000741849530623,37426.48661561719,564.0,504.0,324.0,744.0
23.250000000000195,78.41879948241584,20.000779703835345,38225.22948613982,564.0,504.0,324.0,744.0
23.300000000000196,78.00751361941929,20.000818327366005,39013.38257812871,564.0,504.0,324.0,744.0
23.350000000000197,77.60189594095638,20.00085770943199,39791.22966793395,564.0,504.0,324.0,744.0
23.400000000000198,77.20179189609013,20.00089783962005,40559.04277545363,564.0,504.0,324.0,744.0
23.4500000000002,76.80705339219813,20.00093870778299,41317.082752182,564.0,504.0,324.0,744.0
23.5000000000002,76.41753846760832,20.000980304028943,42065.59984322576,564.0,504.0,324.0,744.0
23.5500000000002,76.03311097936381,20.00102261871115,42804.834222707905,564.0,504.0,324.0,744.0
23.6000000000002,75.65364030629186,20.001065642418297,43535.01650251748,564.0,504.0,324.0,744.0
23.6500000000002,75.27900106728165,20.001109365965302,44256.36821478261,564.0,504.0,324.0,744.0
23.700000000000202,74.90907285446585,20.001153780384588,44969.102268700044,564.0,504.0,324.0,744.0
23.750000000000203,74.54373998087652,20.001198876917776,45673.42338257141,564.0,504.0,324.0,744.0
23.800000000000203,74.1828912420419,20.00124464700781,46369.52849202092,564.0,504.0,324.0,744.0
23.850000000000204,73.82641969093294,20.00129108229144,47057.60713544756,564.0,504.0,324.0,744.0
